owner_step	source_step	handoff_status	owner_step_tsv_has_file_id	owner_step_md_mentions_file_id	file_id	status	path	file_kind	route_classes	features	group	disposition	evidence	notes	minimalism_gate
M02	M02	owned-in-source-step	yes	no	000869	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-mxl86252.dts	dts	primary	dts:overlay:storage	mt7988-rfb-wired-drop	drop	MT7988A RFB MxL switch board is not 8X and belongs to wired topology review if used at all.	Not M02 SD boot.	context checked before drop
M02	M02	owned-in-source-step	yes	no	000870	M	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-sd.dtso	dtso	primary	dts:overlay:storage	mt7988-rfb-storage-reference	review-only	MT7988A RFB SD overlay is same-SoC background only; direct 8X has its own SD overlay.	May help compare target 25.12 style, but cannot decide 8X SD hardware truth.	reference only; direct 8X authority preserved
M02	M02	owned-in-source-step	yes	no	000872	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-spim-nand-nmbm.dtso	dtso	primary	dts:overlay:storage	mt7988-rfb-storage-reference	drop	MT7988A RFB NAND/NMBM overlay is not 8X and NAND is out of M02.	No SD no-install action.	context checked before drop
M02	M02	owned-in-source-step	yes	no	000873	M	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-spim-nor.dtso	dtso	primary	dts:overlay:storage	mt7988-rfb-storage-reference	drop	MT7988A RFB NOR overlay is not direct 8X SD evidence.	Not M02.	context checked before drop
M02	M02	owned-in-source-step	yes	no	000874	M	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb.dts	dts	primary	dts:overlay:storage	mt7988-rfb-board-reference	drop	MT7988A RFB base board is not 8X. Direct 8X base DTS is available as `000859`.	Do not treat RFB board as 8X authority.	context checked before drop
M02	M02	owned-in-source-step	yes	no	000875	M	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a.dtsi	dtsi	primary	dts:overlay:storage	mt7988-soc-reference	review-only	MT7988A SoC DTSI can affect MMC controller availability, pinctrl labels, and target compile behavior.	Use as background if the 8X SD overlay fails to compile or boot. Do not migrate broad SoC changes in M02.	reference only
M02	M02	owned-in-source-step	yes	no	000876	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988d-rfb-eth0-gsw.dtso	dtso	primary	dts:overlay:storage	mt7988d-rfb-drop	drop	MT7988D RFB network overlay is not 8X SD storage evidence.	Routing noise.	context checked before drop
M02	M02	owned-in-source-step	yes	no	000878	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988d-rfb.dts	dts	primary	dts:overlay:storage	mt7988d-rfb-drop	drop	MT7988D RFB board DTS is not direct 8X hardware evidence.	Not M02.	context checked before drop
M03	M00	acknowledged-in-owner-step-md	no	yes	001126	A	target/linux/mediatek/patches-6.6/999-clk-01-clk-mediatek-mt7988-mark-some-clks-as-critical.patch	patch	review-only	dts:soc:base	soc-foundation-patch	defer	Patch affects SoC foundation such as clocks, pinctrl, cpufreq, serial, or PHY lanes.	M03 owns foundational board services and dependency audit.	context grouped; hardware files not dropped from filename alone
M03	M00	acknowledged-in-owner-step-md	no	yes	001127	A	target/linux/mediatek/patches-6.6/999-clk-02-clk-mediatek-mt7988-mark-sej-clks-as-critical.patch	patch	review-only	dts:soc:base	soc-foundation-patch	defer	Patch affects SoC foundation such as clocks, pinctrl, cpufreq, serial, or PHY lanes.	M03 owns foundational board services and dependency audit.	context grouped; hardware files not dropped from filename alone
M03	M00	acknowledged-in-owner-step-md	no	yes	001129	A	target/linux/mediatek/patches-6.6/999-cpufreq-01-cpufreq-add-support-to-adjust-cpu-volt-by-efuse-cali.patch	patch	review-only	dts:soc:base	soc-foundation-patch	defer	Patch affects SoC foundation such as clocks, pinctrl, cpufreq, serial, or PHY lanes.	M03 owns foundational board services and dependency audit.	context grouped; hardware files not dropped from filename alone
M03	M00	covered-by-owner-step-tsv	yes	yes	001130	A	target/linux/mediatek/patches-6.6/999-cpufreq-02-mediatek-enable-using-efuse-cali-data-for-mt7988-cpu-volt.patch	patch	review-only	dts:soc:base	soc-foundation-patch	defer	Patch affects SoC foundation such as clocks, pinctrl, cpufreq, serial, or PHY lanes.	M03 owns foundational board services and dependency audit.	context grouped; hardware files not dropped from filename alone
M03	M00	acknowledged-in-owner-step-md	no	yes	001140	A	target/linux/mediatek/patches-6.6/999-serial-01-tty-serial-8250-fix-clock-setting-for-mediatek-serial.patch	patch	review-only	dts:soc:base	soc-foundation-patch	defer	Patch affects SoC foundation such as clocks, pinctrl, cpufreq, serial, or PHY lanes.	M03 owns foundational board services and dependency audit.	context grouped; hardware files not dropped from filename alone
M03	M02	acknowledged-in-owner-step-md	no	yes	000031	M	package/boot/uboot-envtools/files/mediatek_filogic	unknown	primary,supporting	boot:uboot:env,identity:uboot-env:ethaddr	linux-uboot-envtools-boundary	defer	Vendor diff adds broad RFB dynamic env handling, not a direct `bananapi,bpi-r4-pro-8x` case. Target 25.12 has BPI-R4/BPI-R4-Lite handling but no 8X case.	Direct 8X SD DTSO defines an `ubootenv` partition, but Linux uboot-envtools is not required to prove SD no-install boot. M03 owns early identity/env access; M10 must review persistent env/storage behavior.	deferred with explicit owner; no RFB authority
M03	M03	owned-in-source-step	yes	no	000827	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7981-rfb-spim-nor.dtso	dtso	primary	dts:board:base,dts:board:variant,dts:nvmem:factory-data,storage:factory-data:nvmem	non-8x-mt7981-reference	drop	MT7981 RFB DTS/DTSO is not direct 8X authority and does not define 8X board identity.	Do not migrate in M03; only re-open if a later step explicitly needs MT7981 reference history.	inspected as non-8X reference, not filename-only
M03	M03	owned-in-source-step	yes	no	000828	M	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7981-rfb.dts	dts	primary	dts:board:base,dts:board:variant	non-8x-mt7981-reference	drop	MT7981 RFB DTS/DTSO is not direct 8X authority and does not define 8X board identity.	Do not migrate in M03; only re-open if a later step explicitly needs MT7981 reference history.	inspected as non-8X reference, not filename-only
M03	M03	owned-in-source-step	yes	no	000829	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-emmc.dtso	dtso	primary	dts:board:base,dts:board:variant,dts:nvmem:factory-data,storage:factory-data:nvmem	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000830	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-an8801sb.dtso	dtso	primary	dts:board:base,dts:board:variant	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000831	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-an8855-gsw.dtso	dtso	primary	dts:board:base,dts:board:variant	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000832	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-an8855.dtso	dtso	primary	dts:board:base,dts:board:variant,dts:nvmem:factory-data,storage:factory-data:nvmem	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000833	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-e2p5g.dtso	dtso	primary	dts:board:base,dts:board:variant	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000834	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-mt7531-gsw.dtso	dtso	primary	dts:board:base,dts:board:variant	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000835	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-mt7531.dtso	dtso	primary	dts:board:base,dts:board:variant	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000836	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth1-i2p5g.dtso	dtso	primary	dts:board:base,dts:board:variant	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000837	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth2-an8801sb.dtso	dtso	primary	dts:board:base,dts:board:variant	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000838	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth2-e2p5g.dtso	dtso	primary	dts:board:base,dts:board:variant	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000839	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth2-sfp.dtso	dtso	primary	dts:board:base,dts:board:variant	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000840	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth2-usb.dtso	dtso	primary	dts:board:base,dts:board:variant	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000841	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys.dtsi	dtsi	primary	dts:board:base,dts:board:variant	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000842	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-pinctrl.dtsi	dtsi	primary	dts:board:base,dts:board:variant	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000843	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-sd.dtso	dtso	primary	dts:board:base,dts:board:variant,dts:nvmem:factory-data,storage:factory-data:nvmem	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000844	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-spidev.dtso	dtso	primary	dts:board:base,dts:board:variant	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000845	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-spim-nand.dtso	dtso	primary	dts:board:base,dts:board:variant,dts:nvmem:factory-data,identity:mac:ethernet,identity:nvmem:factory,storage:factory-data:nvmem	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000846	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-spim-nor.dtso	dtso	primary	dts:board:base,dts:board:variant,dts:nvmem:factory-data,storage:factory-data:nvmem	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000847	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987.dtsi	dtsi	primary	dts:board:base,dts:board:variant,dts:nvmem:factory-data,storage:factory-data:nvmem	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
M03	M03	owned-in-source-step	yes	no	000848	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987a-bananapi-bpi-r4-lite-1pcie-2L.dtso	dtso	primary	dts:board:base,dts:board:variant	non-8x-mt7987-reference	drop	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
